Participant,celex_vowel,F1_50,F2_50,SearchName,Transcript,Corpus,Line,LineEnd,MatchId,URL,Before.Match,text,After.Match,Number,Target.word,word_start,word_end,Target.segment,start,end,celexSegment,noise,syllable,word,celex_frequency,corpus_frequency,following_segment,meanPitch,minPitch,maxPitch,vowel,stress,participant_gender,time_0_5,Error,F1_lob2,F2_lob2
Storyteller,KIT,516.9504622921432,1598.2976533627161,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,32.639,37.248,g_2819;em_12_69373;n_820274-n_820287;p_1271;#=es_1_366149;prefix=337-;[0]=ew_0_355241;[1]=ew_0_355241,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_366149,,bridge,,337,bridge,34.359,34.789,I,34.479000000000006,34.559000000000005,I,NA,NA,bridge,NA,NA,_,480.10725081765105 ,425.66869855642824 ,511.4095543645428 ,KIT,0,M,34.519,NA,-0.29379069430066096,0.1439155840155514
Storyteller,TRAP,867.1759006763107,2003.7161489785606,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,32.639,37.248,g_2819;em_12_69373;n_820274-n_820287;p_1271;#=es_1_366151;prefix=338-;[0]=ew_0_355242;[1]=ew_0_355242,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_366151,,and,,338,and,35.019000000000005,35.159000000000006,{,35.019000000000005,35.069,{,NA,NA,and,NA,NA,n,--undefined-- ,--undefined-- ,--undefined-- ,TRAP,0,M,35.044,NA,2.0200408735880004,1.0156751673033324
Storyteller,KIT,341.70343668025805,707.6375461191177,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,32.639,37.248,g_2819;em_12_69373;n_820274-n_820287;p_1271;#=es_1_366158;prefix=340-;[0]=ew_0_355244;[1]=ew_0_355244,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_366158,,shiny,,340,shiny,35.219,35.929,@,35.849000000000004,35.929,I,NA,NA,shiny,NA,NA,j,--undefined-- ,--undefined-- ,--undefined-- ,SCHWA,0,M,35.888999999999996,NA,-1.4515937993811734,-1.7712449040679752
Storyteller,STRUT,359.7239689886168,1322.3256853260687,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,37.972,41.83,g_2819;em_12_69375;n_820289-n_820303;p_1271;#=es_1_365769;prefix=343-;[0]=ew_0_355247;[1]=ew_0_355247,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_365769,,Some,,343,Some,38.042,38.312000000000005,V,38.212,38.242000000000004,V,NA,NA,some,NA,NA,m,--undefined-- ,--undefined-- ,--undefined-- ,STRUT,0,M,38.227000000000004,NA,-1.33253769449738,-0.44949890115559404
Storyteller,DRESS,472.7126407651207,1301.3816451617092,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,37.972,41.83,g_2819;em_12_69375;n_820289-n_820303;p_1271;#=es_1_365773;prefix=344-;[0]=ew_0_355248;[1]=ew_0_355248,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_365773,,friends,,344,friends,38.312000000000005,38.722,E,38.492000000000004,38.532000000000004,E,NA,NA,friends,NA,NA,n,--undefined-- ,--undefined-- ,--undefined-- ,DRESS,0,M,38.512,NA,-0.5860563515758771,-0.49453426072474677
Storyteller,START,1060.288129589001,1341.7017222567326,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,37.972,41.83,g_2819;em_12_69375;n_820289-n_820303;p_1271;#=es_1_365783;prefix=347-;[0]=ew_0_355251;[1]=ew_0_355251,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_365783,,Tama,,347,Tama,39.212,39.622,#,39.362,39.412,#,NA,NA,tama,NA,NA,m,--undefined-- ,--undefined-- ,--undefined-- ,START,0,M,39.387,NA,3.295873872655849,-0.4078351732716802
Storyteller,TRAP,805.3883465800463,1941.4783525496941,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,37.972,41.83,g_2819;em_12_69375;n_820289-n_820303;p_1271;#=es_1_365786;prefix=349-;[0]=ew_0_355252;[1]=ew_0_355252,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_365786,,and,,349,and,39.792,39.972,{,39.792,39.892,{,NA,NA,and,NA,NA,n,--undefined-- ,--undefined-- ,--undefined-- ,TRAP,0,M,39.842,NA,1.6118295402532035,0.8818470463214295
Storyteller,START,924.7492902737894,1354.1587023686845,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,37.972,41.83,g_2819;em_12_69375;n_820289-n_820303;p_1271;#=es_1_365789;prefix=350-;[0]=ew_0_355253;[1]=ew_0_355253,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_365789,,asked,,350,asked,39.972,40.382000000000005,{,39.972,40.162,#,NA,NA,asked,NA,NA,s,163.8872391282245 ,151.34186543654948 ,175.79264406403834 ,TRAP,0,M,40.067,NA,2.4004105204520676,-0.3810492917471497
Storyteller,KIT,565.4633064888262,1571.8298497596263,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,37.972,41.83,g_2819;em_12_69375;n_820289-n_820303;p_1271;#=es_1_365794;prefix=351-;[0]=ew_0_355254;[1]=ew_0_355254,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_365794,,him,,351,him,40.382000000000005,40.532000000000004,I,40.392,40.432,I,NA,NA,him,NA,NA,m,--undefined-- ,--undefined-- ,--undefined-- ,KIT,0,M,40.412000000000006,NA,0.02671872063001588,0.08700263680399689
Storyteller,STRUT,858.4193643583664,1406.3501798910725,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,37.972,41.83,g_2819;em_12_69375;n_820289-n_820303;p_1271;#=es_1_365799;prefix=353-;[0]=ew_0_355256;[1]=ew_0_355256,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_365799,,come,,353,come,40.632000000000005,40.812,V,40.722,40.782000000000004,V,NA,NA,come,NA,NA,m,--undefined-- ,--undefined-- ,--undefined-- ,STRUT,0,M,40.752,NA,1.9621891360006285,-0.26882347771028187
Storyteller,START,954.3963916694636,1351.6287657713988,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,43.832,47.179,g_2819;em_12_69377;n_820305-n_820317;p_1271;#=es_1_365975;prefix=355-;[0]=ew_0_355259;[1]=ew_0_355259,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_365975,,Tama,,355,Tama,44.012,44.312,#,44.092,44.172000000000004,#,NA,NA,tama,NA,NA,m,--undefined-- ,--undefined-- ,--undefined-- ,START,0,M,44.132,NA,2.5962797851810917,-0.3864893407277571
Storyteller,STRUT,713.9447664356493,1395.0416969978987,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,43.832,47.179,g_2819;em_12_69377;n_820305-n_820317;p_1271;#=es_1_365983;prefix=357-;[0]=ew_0_355261;[1]=ew_0_355261,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_365983,,up,,357,up,44.882,45.082,V,44.882,44.962,V,NA,NA,up,NA,NA,p,--undefined-- ,--undefined-- ,--undefined-- ,STRUT,0,M,44.922,NA,1.0076899797602503,-0.2931397791153154
Storyteller,TRAP,641.2529921968409,1836.8418023026325,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,43.832,47.179,g_2819;em_12_69377;n_820305-n_820317;p_1271;#=es_1_365991;prefix=359-;[0]=ew_0_355264;[1]=ew_0_355264,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_365991,,ladder,,359,ladder,45.482,45.712,{,45.542,45.612,{,NA,NA,ladder,NA,NA,d,--undefined-- ,--undefined-- ,--undefined-- ,TRAP,0,M,45.577,NA,0.5274378235045604,0.656850119870192
Storyteller,KIT,613.2361889672601,1538.7127122194395,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,43.832,47.179,g_2819;em_12_69377;n_820305-n_820317;p_1271;#=es_1_366000;prefix=363-;[0]=ew_0_355267;[1]=ew_0_355267,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_366000,,swing,,363,swing,45.982,46.402,I,46.212,46.262,I,NA,NA,swing,NA,NA,N,--undefined-- ,--undefined-- ,--undefined-- ,KIT,0,M,46.237,NA,0.34233943646843595,0.01579182048970266
Storyteller,KIT,573.6011729175406,1577.19880235253,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,43.832,47.179,g_2819;em_12_69377;n_820305-n_820317;p_1271;#=es_1_366004;prefix=364-;[0]=ew_0_355268;[1]=ew_0_355268,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_366004,,bridge.,,364,bridge.,46.402,46.922,I,46.512,46.612,I,NA,NA,bridge,NA,NA,_,--undefined-- ,--undefined-- ,--undefined-- ,KIT,0,M,46.562,NA,0.08048309686977403,0.09854733919349164
Storyteller,KIT,376.5674495044343,2423.2484339309317,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,47.541,50.903,g_2819;em_12_69379;n_820319-n_820328;p_1271;#=es_1_365956;prefix=367-;[0]=ew_0_355270;[1]=ew_0_355270,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_365956,,carefully,,367,carefully,47.851,48.781,@,48.681,48.781,I,NA,NA,carefully,NA,NA,s,--undefined-- ,--undefined-- ,--undefined-- ,SCHWA,0,M,48.730999999999995,NA,-1.221258008160415,1.9177832207365915
Storyteller,DRESS,470.83715150581975,2256.2633469770453,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,47.541,50.903,g_2819;em_12_69379;n_820319-n_820328;p_1271;#=es_1_365959;prefix=368-;[0]=ew_0_355271;[1]=ew_0_355271,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_365959,,stepped,,368,stepped,48.781,49.351,E,49.090999999999994,49.190999999999995,E,NA,NA,stepped,NA,NA,p,--undefined-- ,--undefined-- ,--undefined-- ,DRESS,0,M,49.141,NA,-0.5984471312788822,1.5587200517090738
Storyteller,LOT,608.7129835511664,851.1176463099896,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,47.541,50.903,g_2819;em_12_69379;n_820319-n_820328;p_1271;#=es_1_365964;prefix=369-;[0]=ew_0_355273;[1]=ew_0_355273,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_365964,,onto,,369,onto,49.601,49.921,$,49.601,49.730999999999995,Q,NA,NA,onto,NA,NA,n,668.8552822900621 ,567.4113159826221 ,787.784316957736 ,THOUGHT,0,M,49.666,NA,0.3124560118717272,-1.4627238234929942
Storyteller,KIT,485.84165440016943,1721.9546289230157,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,47.541,50.903,g_2819;em_12_69379;n_820319-n_820328;p_1271;#=es_1_365972;prefix=372-;[0]=ew_0_355275;[1]=ew_0_355275,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_365972,,bridge.,,372,bridge.,50.031,50.681,I,50.211,50.291,I,NA,NA,bridge,NA,NA,_,--undefined-- ,--undefined-- ,--undefined-- ,KIT,0,M,50.251,NA,-0.4993170035028966,0.40981157704695836
Storyteller,KIT,439.2652130220596,931.1128730061577,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,51.399,54.48,g_2819;em_12_69381;n_820330-n_820339;p_1271;#=es_1_366044;prefix=374-;[0]=ew_0_355278;[1]=ew_0_355278,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_366044,,wind,,374,wind,52.189,52.619,I,52.349000000000004,52.399,I,NA,NA,wind,NA,NA,n,182.1379646308705 ,154.20918058779134 ,202.05333938956932 ,KIT,0,M,52.373999999999995,NA,-0.8070332016117607,-1.2907124173934013
Storyteller,KIT,399.38543447186595,1046.2930214694145,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,51.399,54.48,g_2819;em_12_69381;n_820330-n_820339;p_1271;#=es_1_366054;prefix=376-;[0]=ew_0_355281;[1]=ew_0_355281,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_366054,,bridge,,376,bridge,52.999,53.399,I,53.189,53.239000000000004,I,NA,NA,bridge,NA,NA,_,190.678258518777 ,175.12357601687205 ,197.41019658872816 ,KIT,0,M,53.214,NA,-1.070506611640387,-1.043043898780731
Storyteller,LOT,684.2891194487285,928.0398874820978,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,55.299,57.94,g_2819;em_12_69383;n_820341-n_820347;p_1271;#=es_1_366172;prefix=377-;[0]=ew_0_355284;[1]=ew_0_355284,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_366172,,lost,,377,lost,55.708999999999996,56.259,$,55.939,56.028999999999996,Q,NA,NA,lost,NA,NA,s,167.78358883669742 ,151.08842154714486 ,176.13174339096147 ,THOUGHT,0,M,55.984,NA,0.8117642569427336,-1.2973201686649225
Storyteller,KIT,471.2808904563601,1670.1500132533274,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,55.299,57.94,g_2819;em_12_69383;n_820341-n_820347;p_1271;#=es_1_366176;prefix=378-;[0]=ew_0_355285;[1]=ew_0_355285,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_366176,,his,,378,his,56.259,56.458999999999996,@,56.269,56.369,I,NA,NA,his,NA,NA,z,--undefined-- ,--undefined-- ,--undefined-- ,SCHWA,0,M,56.318999999999996,NA,-0.5955154847474391,0.29841762078457884
Storyteller,THOUGHT,743.6264654700121,965.5473469793556,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,60.439,64.665,g_2819;em_12_69385;n_820349-n_820362;p_1271;#=es_1_366380;prefix=382-;[0]=ew_0_355289;[1]=ew_0_355289,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_366380,,off,,382,off,60.809,61.189,$,60.809,61.019,$,NA,NA,off,NA,NA,f,731.8686663747023 ,640.1465673839341 ,789.2311717931397 ,THOUGHT,0,M,60.913999999999994,NA,1.2037878204286507,-1.216668970914696
Storyteller,KIT,494.8516437118246,1817.899334013414,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,60.439,64.665,g_2819;em_12_69385;n_820349-n_820362;p_1271;#=es_1_366386;prefix=384-;[0]=ew_0_355291;[1]=ew_0_355291,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_366386,,bridge,,384,bridge,61.259,61.679,I,61.449,61.519,I,NA,NA,bridge,NA,NA,_,456.688948710561 ,381.1656056845843 ,507.96727656202063 ,KIT,0,M,61.483999999999995,NA,-0.439790780074263,0.6161186820082692
Storyteller,TRAP,783.3005739909354,1387.6969405557295,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,60.439,64.665,g_2819;em_12_69385;n_820349-n_820362;p_1271;#=es_1_366393;prefix=386-;[0]=ew_0_355293;[1]=ew_0_355293,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_366393,,crashed,,386,crashed,61.899,62.799,{,62.169,62.309,{,NA,NA,crashed,NA,NA,S,155.99621958847516 ,150.03386861409425 ,163.44635536536313 ,TRAP,0,M,62.239,NA,1.4659024319402705,-0.3089329949764949
Storyteller,NURSE,460.40497390087455,1367.075947672239,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,65.137,69.502,g_2819;em_12_69387;n_820364-n_820373;p_1271;#=es_1_366327;prefix=389-;[0]=ew_0_355300;[1]=ew_0_355300,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_366327,,hurt,,389,hurt,66.347,66.547,3,66.357,66.507,3,NA,NA,hurt,NA,NA,t,427.9684457180164 ,368.5152352029276 ,461.80047951173736 ,NURSE,0,M,66.432,NA,-0.6673693145888954,-0.35327371538636426
Storyteller,START,829.4661166473924,1272.7138975220093,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,65.137,69.502,g_2819;em_12_69387;n_820364-n_820373;p_1271;#=es_1_366339;prefix=391-;[0]=ew_0_355304;[1]=ew_0_355304,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_366339,,Tama.,,391,Tama.,68.657,69.137,#,68.727,68.827,#,NA,NA,tama,NA,NA,m,--undefined-- ,--undefined-- ,--undefined-- ,START,0,M,68.777,NA,1.7709039487919649,-0.5561776835247384
Storyteller,DRESS,517.0899373543403,2335.940082366675,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,70.286,72.798,g_2819;em_12_69389;n_820375-n_820384;p_1271;#=es_1_365717;prefix=393-;[0]=ew_0_355306;[1]=ew_0_355306,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_365717,,then,,393,then,70.566,70.766,E,70.586,70.686,E,NA,NA,then,NA,NA,n,202.93056243914475 ,197.17057028640863 ,208.2818116810252 ,DRESS,0,M,70.636,NA,-0.2928692255366162,1.7300466152282936
Storyteller,FLEECE,375.92791478620643,2509.9825702080607,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,70.286,72.798,g_2819;em_12_69389;n_820375-n_820384;p_1271;#=es_1_365720;prefix=394-;[0]=ew_0_355307;[1]=ew_0_355307,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_365720,,he,,394,he,70.766,70.986,i,70.866,70.986,i,NA,NA,he,NA,NA,h,176.3093799746289 ,152.6164358293187 ,197.0981409661561 ,FLEECE,0,M,70.926,NA,-1.22548321700482,2.1042851078370295
Storyteller,NURSE,394.75953148550707,937.1657971571699,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,70.286,72.798,g_2819;em_12_69389;n_820375-n_820384;p_1271;#=es_1_365722;prefix=395-;[0]=ew_0_355308;[1]=ew_0_355308,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_365722,,heard,,395,heard,70.986,71.206,3,71.026,71.126,3,NA,NA,heard,NA,NA,d,180.43051686882947 ,161.1293702726783 ,198.64721610505762 ,NURSE,0,M,71.076,NA,-1.1010685274429928,-1.2776969908832132
Storyteller,STRUT,710.106255365125,1297.2233091538362,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,70.286,72.798,g_2819;em_12_69389;n_820375-n_820384;p_1271;#=es_1_365725;prefix=396-;[0]=ew_0_355309;[1]=ew_0_355309,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_365725,,someone,,396,someone,71.206,71.596,V,71.316,71.366,V,NA,NA,someone,NA,NA,m,184.36560676375584 ,179.00562787912327 ,200.85393417922825 ,STRUT,0,M,71.34100000000001,NA,0.9823301197522323,-0.5034758095307216
Storyteller,STRUT,726.4259866583441,1237.1654327868205,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,70.286,72.798,g_2819;em_12_69389;n_820375-n_820384;p_1271;#=es_1_365728;prefix=397-;[0]=ew_0_355309;[1]=ew_0_355309,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_365728,,someone,,397,someone,71.206,71.596,V,71.46600000000001,71.506,V,NA,NA,someone,NA,NA,n,199.68182515197327 ,198.42750884312312 ,201.743492833667 ,STRUT,0,M,71.48599999999999,NA,1.090149556341216,-0.6326165118939133
Storyteller,KIT,608.051358447693,1700.861223273119,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,70.286,72.798,g_2819;em_12_69389;n_820375-n_820384;p_1271;#=es_1_365733;prefix=399-;[0]=ew_0_355310;[1]=ew_0_355310,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_365733,,calling,,399,calling,71.596,72.086,@,71.946,71.996,I,NA,NA,calling,NA,NA,N,270.376280937048 ,254.10557135173968 ,285.4076645157695 ,SCHWA,0,M,71.971,NA,0.30808485865799323,0.3644550412245327
Storyteller,KIT,807.8607875613893,1554.8763709998232,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,70.286,72.798,g_2819;em_12_69389;n_820375-n_820384;p_1271;#=es_1_365736;prefix=400-;[0]=ew_0_355311;[1]=ew_0_355311,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_365736,,him.,,400,him.,72.086,72.406,I,72.096,72.226,I,NA,NA,him,NA,NA,m,157.17404991496096 ,157.17404991496096 ,157.17404991496355 ,KIT,0,M,72.161,NA,1.6281641960645203,0.050548065197751124
Storyteller,START,837.1040349828426,1241.1811790078586,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,73.217,75.729,g_2819;em_12_69391;n_820386-n_820392;p_1271;#=es_1_366087;prefix=401-;[0]=ew_0_355312;[1]=ew_0_355312,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_366087,,Tama,,401,Tama,73.507,74.137,#,73.587,73.687,#,NA,NA,tama,NA,NA,m,214.25122111856513 ,160.45349893500287 ,288.4327998370226 ,START,0,M,73.637,NA,1.8213653220121897,-0.6239815697536345
Storyteller,GOOSE,476.2574883463302,1481.8569160929019,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,73.217,75.729,g_2819;em_12_69391;n_820386-n_820392;p_1271;#=es_1_366096;prefix=405-;[0]=ew_0_355315;[1]=ew_0_355315,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_366096,,you?,,405,you?,74.617,75.357,u,74.727,75.357,u,NA,NA,you,NA,NA,@,299.7267440723608 ,292.862685617902 ,323.33804252775275 ,GOOSE,0,M,75.042,NA,-0.5626366357648306,-0.10646354199314403
Storyteller,LOT,430.7033163057925,1276.784545589933,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,76.04,78.369,g_2819;em_12_69393;n_820394-n_820400;p_1271;#=es_1_365937;prefix=407-;[0]=ew_0_355317;[1]=ew_0_355317,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_365937,,was,,407,was,76.49000000000001,76.68,V,76.53,76.57000000000001,Q,NA,NA,was,NA,NA,z,--undefined-- ,--undefined-- ,--undefined-- ,STRUT,0,M,76.55,NA,-0.8635990153187887,-0.5474246875421208
Storyteller,START,842.7658480599479,1246.820375174942,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,76.04,78.369,g_2819;em_12_69393;n_820394-n_820400;p_1271;#=es_1_365940;prefix=408-;[0]=ew_0_355318;[1]=ew_0_355318,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_365940,,Tama's,,408,Tama's,76.68,77.22000000000001,#,76.86,76.93,#,NA,NA,tama's,NA,NA,m,681.9570641567902 ,681.9570641567902 ,681.9570641567902 ,START,0,M,76.895,NA,1.8587711766232444,-0.6118557704774396
Storyteller,TRAP,657.6307845130555,1926.378929325721,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,76.04,78.369,g_2819;em_12_69393;n_820394-n_820400;p_1271;#=es_1_365945;prefix=410-;[0]=ew_0_355319;[1]=ew_0_355319,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_365945,,Nana.,,410,Nana.,77.22000000000001,77.72000000000001,{,77.31,77.43,{,NA,NA,nana,NA,NA,n,--undefined-- ,--undefined-- ,--undefined-- ,TRAP,0,M,77.37,NA,0.6356408513840305,0.849379196334414
Storyteller,TRAP,772.1496058115441,2009.6903989799882,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,78.586,82.351,g_2819;em_12_69395;n_820402-n_820413;p_1271;#=es_1_366343;prefix=412-;[0]=ew_0_355320;[1]=ew_0_355320,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_366343,,Nana,,412,Nana,78.696,79.086,{,78.826,78.926,{,NA,NA,nana,NA,NA,n,--undefined-- ,--undefined-- ,--undefined-- ,TRAP,0,M,78.87599999999999,NA,1.3922314207623347,1.0285214230810575
Storyteller,STRUT,822.5820014466964,1368.14091188742,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,78.586,82.351,g_2819;em_12_69395;n_820402-n_820413;p_1271;#=es_1_366347;prefix=414-;[0]=ew_0_355321;[1]=ew_0_355321,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_366347,,rushed,,414,rushed,79.086,79.616,V,79.316,79.416,V,NA,NA,rushed,NA,NA,S,727.8302148234851 ,611.8505672631651 ,796.6582503166073 ,STRUT,0,M,79.366,NA,1.725422720638343,-0.35098375385159897
Storyteller,START,861.3444739978315,1238.685860124761,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,78.586,82.351,g_2819;em_12_69395;n_820402-n_820413;p_1271;#=es_1_366372;prefix=420-;[0]=ew_0_355328;[1]=ew_0_355328,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_366372,,Tama.,,420,Tama.,81.176,81.676,#,81.286,81.346,#,NA,NA,tama,NA,NA,m,--undefined-- ,--undefined-- ,--undefined-- ,START,0,M,81.316,NA,1.981514434170163,-0.6293471812716661
Storyteller,FLEECE,372.6526396049508,2077.4453354387015,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,84.03,89.278,g_2819;em_12_69397;n_820415-n_820433;p_1271;#=es_1_365832;prefix=422-;[0]=ew_0_355329;[1]=ew_0_355329,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_365832,,She,,422,She,84.2,84.43,i,84.37,84.43,i,NA,NA,she,NA,NA,w,--undefined-- ,--undefined-- ,--undefined-- ,FLEECE,0,M,84.4,NA,-1.2471219510239024,1.174212889582147
Storyteller,THOUGHT,475.6458557262378,765.7506886533681,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,84.03,89.278,g_2819;em_12_69397;n_820415-n_820433;p_1271;#=es_1_365834;prefix=423-;[0]=ew_0_355330;[1]=ew_0_355330,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_365834,,walked,,423,walked,84.43,84.9,$,84.63,84.76,$,NA,NA,walked,NA,NA,k,273.34614838652413 ,149.59348010006113 ,495.6508057715063 ,THOUGHT,0,M,84.695,NA,-0.566677504043416,-1.6462859062249038
Storyteller,KIT,498.41290120956336,1431.2861187659519,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,84.03,89.278,g_2819;em_12_69397;n_820415-n_820433;p_1271;#=es_1_365838;prefix=424-;[0]=ew_0_355331;[1]=ew_0_355331,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_365838,,him,,424,him,84.9,85.06,I,84.91,84.95,I,NA,NA,him,NA,NA,m,215.56350672674975 ,197.32616726460785 ,231.88962574041435 ,KIT,0,M,84.92999999999999,NA,-0.41626264900055887,-0.21520445460815754
Storyteller,TRAP,703.1751151826863,1771.1266934786659,segment≈^([I@EVQU{i#3\$u])$,Tama.trs,kids,84.03,89.278,g_2819;em_12_69397;n_820415-n_820433;p_1271;#=es_1_365843;prefix=425-;[0]=ew_0_355333;[1]=ew_0_355333,https://labbcat.canterbury.ac.nz/kids/transcript?transcript=Tama.trs#es_1_365843,,and,,425,and,85.54,85.71000000000001,{,85.54,85.6,{,NA,NA,and,NA,NA,n,170.34643530541902 ,157.76589985416143 ,180.89656479334224 ,TRAP,0,M,85.57000000000001,NA,0.9365382120325071,0.5155448353220112
